NW_003335153.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA426	15943
NW_003336758.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA704	49608
NW_003336554.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA663	9167
NW_003337184.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA181	12990
NW_018394408.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA597	5168
NW_003337069.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA184	11232
NW_003334245.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA294	77979
NW_003336976.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA908	49566
NW_008805356.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA118	5608
NW_003337033.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA485	67534
NW_003334265.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA43	38086
NW_003335386.2 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA1001	77993
NW_018394409.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA738	2865
NW_003337126.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA52	9714
NW_008805568.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA971	20513
NW_003335459.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA266	11893
NW_008805454.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA533	40634
NW_003337219.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA672	20424
NW_008805426.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA413	19896
NW_003334680.2 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA486	51978
NW_018394410.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA538	11006
NW_003337194.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA111	55784
NW_003337251.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA73	15078
NW_003336575.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA320	13607
NW_003336966.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA781	16452
NW_018394411.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA74	34606
NW_008805561.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA90	11167
NW_018394412.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA427	14934
NW_003336607.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA394	11925
NW_008805390.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA265	7547
NW_003336361.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA745	9792
NW_003336347.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA840	10108
NW_003337132.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA807	45603
NW_003336635.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA19	17273
NW_003336425.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA749	39557
NW_003336435.2 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA892	46061
NW_008805499.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA699	19681
NW_018394413.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA190	17216
NW_003336286.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA522	17824
NW_008805415.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA36	7980
NW_003336784.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA688	22862
NW_003337047.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA158	12046
NW_003336681.2 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA706	25352
NW_003336375.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA557	13629
NW_018394414.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA33	1919
NW_008805551.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA893	17599
NW_003337143.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA827	61693
NW_003336866.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA1041	13902
NW_003336494.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA861	11974
NW_003336185.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA742	12069
NW_003335163.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA788	1262
NW_003336169.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA867	12046
NW_008805442.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA482	1143
NW_003334236.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA244	23165
NW_003337222.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA744	17139
NW_018394415.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA280	7875
NW_003337091.2 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA151	19831
NW_003335757.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA220	27323
NW_003336744.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA147	46605
NW_003337107.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA919	12355
NW_003336869.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA10	69829
NW_018394416.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA705	31767
NW_018394417.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA774	3864
NW_003335350.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA909	42279
NW_003334686.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA207	25878
NW_018394418.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA872	14318
NW_008805367.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA185	13298
NW_003335249.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA307	3688
NW_008805380.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA243	6367
NW_018394419.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA1042	4074
NW_003337232.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA170	36097
NW_003336288.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA205	51419
NW_003336492.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA917	103698
NW_003335113.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA904	22238
NW_003336627.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA871	20880
NW_003335654.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA467	68279
NW_008805553.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA899	9941
NW_003336293.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA548	8651
NW_003334684.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA208	33337
NW_003337099.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA254	14752
NW_003336918.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA71	29907
NW_003336290.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA199	12432
NW_003336254.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA529	28382
NW_003334519.2 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA622	16955
NW_003336282.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA431	10736
NW_003337029.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA1005	41858
NW_003039384.4 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly CTG6325	368252
NW_003336385.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA488	24847
NW_008805493.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA674	14866
NW_003336874.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA29	23395
NW_003334673.3 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA414	66431
NW_003336574.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA439	29537
NW_003336326.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA448	14425
NW_003336371.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA351	11858
NW_003337247.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA278	27995
NW_008805440.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA469	4090
NW_003337242.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA750	19362
NW_018394420.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA660	3289
NW_018394421.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA866	32560
NW_003336404.2 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA530	55716
NW_003334668.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA969	16020
NW_003337111.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA388	13588
NW_018394422.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA378	3552
NW_003334219.2 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA603	20063
NW_018394423.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA462	19707
NW_008805483.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA646	40764
NW_003337256.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA384	15572
NW_003334032.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA472	56524
NW_018394424.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA195	5873
NW_008805408.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA334	1889
NW_003334182.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA756	17215
NW_003336671.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA828	25813
NW_003334902.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA927	18957
NW_003336847.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA97	14065
NW_003336732.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA574	162877
NW_018394425.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA496	27103
NW_008805462.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA576	1020
NW_003337124.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA806	17481
NW_003336571.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA137	13928
NW_003335266.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA731	7777
NW_003336523.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA1014	13309
NW_018394426.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA514	33615
NW_003336837.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA192	1990
NW_003336782.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA30	9230
NW_003336748.2 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA365	34480
NW_003336333.2 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA287	89156
NW_018394427.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA862	1766
NW_003337250.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA537	24612
NW_003337137.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA371	33528
NW_003336301.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA250	11987
NW_003336550.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA188	25635
NW_003337164.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA285	10512
NW_003336858.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA554	11399
NW_003336889.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA196	4454
NW_003336684.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA901	12115
NW_008805540.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA7	13001
NW_003336969.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA141	40214
NW_018394428.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA259	1919
NW_003336674.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA653	9489
NW_003336176.2 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA66	20655
NW_008805419.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA387	11998
NW_003336895.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA581	28122
NW_008805349.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA1040	100325
NW_008805495.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA677	1241
NW_008805573.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA986	55997
NW_008805552.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA894	14915
NW_018394429.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA175	13248
NW_003337202.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA587	17061
NW_003335166.2 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA505	17117
NW_003336321.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA841	28160
NW_008805523.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA75	12446
NW_003334215.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA269	12434
NW_003336365.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA396	76538
NW_003336701.2 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA884	15288
NW_018394430.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA877	1428
NW_003337097.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA724	29560
NW_003334505.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA297	4293
NW_003337083.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA759	37191
NW_003336480.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA336	59274
NW_003336772.2 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA725	9775
NW_003337052.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA161	13273
NW_018394431.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA773	12461
NW_003337151.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA913	18499
NW_008805400.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA302	12529
NW_003334814.2 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA226	25861
NW_018394432.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA234	3054
NW_008805529.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA802	13591
NW_003336436.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA776	110593
NW_003337101.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA633	30978
NW_003336316.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA373	74724
NW_003336458.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA319	11887
NW_008805498.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA683	19949
NW_018394433.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA994	12997
NW_003337044.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA156	30874
NW_018394434.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA545	13126
NW_003334499.2 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA539	69061
NW_008805463.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA577	13840
NW_003336509.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA21	59009
NW_003337249.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA133	8150
NW_003337078.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA129	21941
NW_008805510.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA743	12073
NW_003337038.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA1002	13526
NW_018394435.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA609	19339
NW_008805430.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA422	1995
NW_003337255.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA1013	24053
NW_018394436.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA177	37221
NW_003336328.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA551	19179
NW_003337106.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA879	17661
NW_003335906.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA874	81946
NW_003336659.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA382	13072
NW_018394437.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA325	2029
NW_008805465.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA584	20429
NW_003336689.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA282	14044
NW_003336699.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA553	38868
NW_003336743.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA985	18075
NW_003336274.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA918	32349
NW_008805420.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA392	1063
NW_003336845.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA736	15215
NW_003334453.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA585	25293
NW_003336073.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA231	10085
NW_003337028.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA648	23472
NW_003337060.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA993	88608
NW_008805466.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA591	2322
NW_003337131.2 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA664	18907
NW_003335638.2 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA262	5295
NW_003336921.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA614	12144
NW_008805535.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA78	48186
NW_003336493.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA88	23586
NW_003334669.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA417	9097
NW_003337136.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA571	12550
NW_003336457.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA110	13397
NW_008805448.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA509	9970
NW_003336649.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA138	15848
NW_018394438.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA399	5807
NW_003337080.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA634	11402
NW_003335691.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA23	34954
NW_003335184.2 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA510	7977
NW_003337154.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA650	23511
NW_003336721.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA92	15739
NW_018394439.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA369	14251
NW_008805398.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA286	11318
NW_018394440.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA363	1356
NW_003337204.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA565	95149
NW_003336392.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA528	13466
NW_003336948.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA300	21073
NW_003337160.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA357	12811
NW_018394441.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA535	8498
NW_018394442.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA15	6653
NW_003337258.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA24	130903
NW_018394443.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA242	2418
NW_003336415.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA322	24909
NW_003335185.2 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA415	30789
NW_003336815.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA693	1142
NW_003335384.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA211	25942
NW_003334656.2 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA375	69737
NW_003336843.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA982	81249
NW_003336937.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA348	35555
NW_003337186.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA996	11944
NW_003336299.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA480	48543
NW_003335051.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA308	11950
NW_003336746.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA718	15084
NW_018394444.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA662	2026
NW_003337123.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA984	28018
NW_003336614.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA957	15811
NW_003337122.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA847	12094
NW_003337010.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA17	53048
NW_008805387.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA260	12222
NW_003334683.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA691	48672
NW_008805351.2 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA103	7455
NW_003336876.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA690	22542
NW_003336088.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA70	18491
NW_003336703.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA326	117499
NW_003337116.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA804	73536
NW_003336370.1 Danio rerio strain Tuebingen unplaced genomic scaffold, GRCz11 Primary Assembly NA435	35038
